Date,Last Price
08/04/1994,155.46
07/04/1994,154.41
06/04/1994,153.48
05/04/1994,152.31
04/04/1994,153.21
01/04/1994,152.57
31/03/1994,152
30/03/1994,152.5
29/03/1994,153.5
28/03/1994,155.95
25/03/1994,157.07
24/03/1994,157.06
23/03/1994,159.34
22/03/1994,157.89
21/03/1994,158.01
18/03/1994,158.37
17/03/1994,158.16
16/03/1994,158.3
15/03/1994,158.3
14/03/1994,158.94
11/03/1994,157.56
10/03/1994,158.53
09/03/1994,158.25
08/03/1994,156.64
07/03/1994,157.67
04/03/1994,157.31
03/03/1994,154.84
02/03/1994,155.71
01/03/1994,155.74
28/02/1994,154.92
25/02/1994,155.75
24/02/1994,155.78
23/02/1994,156.07
22/02/1994,156
21/02/1994,156.92
18/02/1994,154.98
17/02/1994,154.32
16/02/1994,153.26
15/02/1994,153.11
14/02/1994,152.09
11/02/1994,157.51
10/02/1994,158.28
09/02/1994,157.76
08/02/1994,159.47
07/02/1994,161.23
04/02/1994,161.5
03/02/1994,160.86
02/02/1994,161.57
01/02/1994,161.78
31/01/1994,163.58
28/01/1994,164.65
27/01/1994,164.03
26/01/1994,164.48
25/01/1994,165.88
24/01/1994,167.13
21/01/1994,166.25
20/01/1994,167.01
19/01/1994,165.98
18/01/1994,165.87
17/01/1994,166.07
14/01/1994,165.99
13/01/1994,167.29
12/01/1994,168.93
11/01/1994,167.62
10/01/1994,167.56
07/01/1994,166.9
06/01/1994,167.06
05/01/1994,168.14
04/01/1994,167.41
03/01/1994,166.48
31/12/1993,165.06
30/12/1993,165.1
29/12/1993,165.88
28/12/1993,167.74
27/12/1993,167.77
24/12/1993,166.35
23/12/1993,166.55
22/12/1993,165.19
21/12/1993,165.5
20/12/1993,164.7
17/12/1993,164.14
16/12/1993,163.27
15/12/1993,162.54
14/12/1993,162.97
13/12/1993,162.64
10/12/1993,163.28
09/12/1993,162.55
08/12/1993,162.87
07/12/1993,160.94
06/12/1993,162.41
03/12/1993,161.76
02/12/1993,161.42
01/12/1993,160.74
30/11/1993,162.09
29/11/1993,162.63
26/11/1993,161.03
25/11/1993,161.31
24/11/1993,160.86
23/11/1993,161.52
22/11/1993,159.96
19/11/1993,159.83
18/11/1993,158.25
17/11/1993,158.53
16/11/1993,158.11
15/11/1993,159.06
12/11/1993,158.06
11/11/1993,157.15
10/11/1993,158.38
09/11/1993,158.76
08/11/1993,160.27
05/11/1993,160.74
04/11/1993,160.11
03/11/1993,159.25
02/11/1993,158.87
01/11/1993,160.07
29/10/1993,160.66
28/10/1993,161.01
27/10/1993,160.89
26/10/1993,160.29
25/10/1993,160.54
22/10/1993,159.11
21/10/1993,160.93
20/10/1993,160.45
19/10/1993,160
18/10/1993,160.19
15/10/1993,161.95
14/10/1993,162.53
13/10/1993,161.16
12/10/1993,162.67
11/10/1993,162.66
08/10/1993,162.27
07/10/1993,159.81
06/10/1993,161.32
05/10/1993,160.06
04/10/1993,160.36
01/10/1993,159.62
30/09/1993,158.8
29/09/1993,159.25
28/09/1993,158.97
27/09/1993,160.44
24/09/1993,159.54
23/09/1993,159.71
22/09/1993,161.45
21/09/1993,161.66
20/09/1993,160.3
17/09/1993,159.86
16/09/1993,160.1
15/09/1993,164.9
14/09/1993,163.7
13/09/1993,163.98
10/09/1993,165.14
09/09/1993,163.19
08/09/1993,162.78
07/09/1993,160.64
06/09/1993,159.72
03/09/1993,159.97
02/09/1993,159.02
01/09/1993,158.74
31/08/1993,155.95
30/08/1993,155.13
27/08/1993,156.03
26/08/1993,157.87
25/08/1993,155.53
24/08/1993,155.38
23/08/1993,155.43
20/08/1993,158.52
19/08/1993,157.94
18/08/1993,153.49
17/08/1993,150.67
16/08/1993,150.59
13/08/1993,149.09
12/08/1993,150.98
11/08/1993,152.44
10/08/1993,153.88
09/08/1993,156.59
06/08/1993,156.58
05/08/1993,155.78
04/08/1993,157.55
03/08/1993,157.22
02/08/1993,155.97
30/07/1993,156.01
29/07/1993,158
28/07/1993,157.52
27/07/1993,158.01
26/07/1993,160.05
23/07/1993,160.16
22/07/1993,160.99
21/07/1993,164.07
20/07/1993,163.52
19/07/1993,162.55
16/07/1993,159.7
15/07/1993,161.21
14/07/1993,161.23
13/07/1993,161.96
12/07/1993,162.21
09/07/1993,162.6
08/07/1993,162.87
07/07/1993,161.07
06/07/1993,163.4
05/07/1993,164.61
02/07/1993,163.51
01/07/1993,162.78
30/06/1993,159.47
29/06/1993,161.01
28/06/1993,158.56
25/06/1993,156.76
24/06/1993,160.55
23/06/1993,160.5
22/06/1993,163.89
21/06/1993,165.39
18/06/1993,164.3
17/06/1993,162.13
16/06/1993,160.22
15/06/1993,160.51
14/06/1993,160.66
11/06/1993,162.11
10/06/1993,162.15
09/06/1993,161.32
08/06/1993,161.8
07/06/1993,162.98
04/06/1993,162.74
03/06/1993,165.16
02/06/1993,165.8
01/06/1993,166.07
31/05/1993,166.88
28/05/1993,167.34
27/05/1993,167.29
26/05/1993,168.16
25/05/1993,169.05
24/05/1993,169.57
21/05/1993,170.12
20/05/1993,172.22
19/05/1993,170.71
18/05/1993,170.87
17/05/1993,170.77
14/05/1993,170.56
13/05/1993,170.04
12/05/1993,171.15
11/05/1993,171.47
10/05/1993,171.68
07/05/1993,173.63
06/05/1993,173.25
05/05/1993,172.58
04/05/1993,172.61
03/05/1993,174.88
30/04/1993,175.02
29/04/1993,175.47
28/04/1993,176.6
27/04/1993,175.57
26/04/1993,175.49
23/04/1993,174.36
22/04/1993,170.37
21/04/1993,170.54
20/04/1993,170.97
19/04/1993,171.25
16/04/1993,171.99
15/04/1993,174.52
14/04/1993,176.678
13/04/1993,176.94
12/04/1993,174.49
09/04/1993,173.043
08/04/1993,172.9
07/04/1993,172.41
06/04/1993,173.07
05/04/1993,172.9
02/04/1993,173.78
01/04/1993,174.06
31/03/1993,173.54
30/03/1993,174.37
29/03/1993,174.75
26/03/1993,173.78
25/03/1993,173.23
24/03/1993,173.45
23/03/1993,171.93
22/03/1993,171.97
19/03/1993,172.93
18/03/1993,172.6
17/03/1993,169.94
16/03/1993,168.98
15/03/1993,169.72
12/03/1993,169.08
11/03/1993,168.95
10/03/1993,169.46
09/03/1993,168.69
08/03/1993,168.91
05/03/1993,170.33
04/03/1993,170.126
03/03/1993,169.262
02/03/1993,170.59
01/03/1993,170.969
26/02/1993,167.67
25/02/1993,168.3
24/02/1993,167.64
23/02/1993,170.56
22/02/1993,169.29
19/02/1993,173.22
18/02/1993,172.87
17/02/1993,172.71
16/02/1993,173.43
15/02/1993,171.82
12/02/1993,171.03
11/02/1993,170.99
10/02/1993,172.55
09/02/1993,173.51
08/02/1993,178.31
05/02/1993,180.15
04/02/1993,180.23
03/02/1993,178.25
02/02/1993,180.15
01/02/1993,181.78
29/01/1993,185.58
28/01/1993,188.51
27/01/1993,187.91
26/01/1993,190.07
25/01/1993,192.93
22/01/1993,191.97
21/01/1993,189.92
20/01/1993,192.38
19/01/1993,194.39
18/01/1993,194.78
15/01/1993,192.85
14/01/1993,194.02
13/01/1993,194.2
12/01/1993,192.68
11/01/1993,194.44
08/01/1993,193.02
07/01/1993,192.02
06/01/1993,192.96
05/01/1993,193.25
04/01/1993,188.33
01/01/1993,188.601
31/12/1992,189.1
30/12/1992,188.47
29/12/1992,188.19
28/12/1992,187.3
25/12/1992,188.271
24/12/1992,190.19
23/12/1992,189.5
22/12/1992,189.71
21/12/1992,192.51
18/12/1992,192.98
17/12/1992,194.1
16/12/1992,194.24
15/12/1992,194.53
14/12/1992,194.02
11/12/1992,193.35
10/12/1992,192.43
09/12/1992,194.9
08/12/1992,197.89
07/12/1992,199.25
04/12/1992,194.99
03/12/1992,195.32
02/12/1992,192
01/12/1992,192.52
30/11/1992,188.36
27/11/1992,188.2
26/11/1992,188.85
25/11/1992,188.74
24/11/1992,188.74
23/11/1992,188.34
20/11/1992,188.23
19/11/1992,189.85
18/11/1992,188.84
17/11/1992,189.45
16/11/1992,190.253
13/11/1992,192.64
12/11/1992,189.29
11/11/1992,189.31
10/11/1992,188.16
09/11/1992,187.93
06/11/1992,188.9
05/11/1992,188.65
04/11/1992,190.56
03/11/1992,189.89
02/11/1992,189.85
30/10/1992,192.34
29/10/1992,193.9
28/10/1992,193.78
27/10/1992,193.24
26/10/1992,194.78
23/10/1992,196.19
22/10/1992,196.32
21/10/1992,197.01
20/10/1992,199.16
19/10/1992,195.45
16/10/1992,197.19
15/10/1992,203.74
14/10/1992,206.79
13/10/1992,208.43
12/10/1992,206.59
09/10/1992,206.72
08/10/1992,205.28
07/10/1992,206.28
06/10/1992,204.86
05/10/1992,203.98
02/10/1992,206.74
01/10/1992,207.79
30/09/1992,213.39
29/09/1992,212.4
28/09/1992,207.07
25/09/1992,206.73
24/09/1992,205.67
23/09/1992,205.095
22/09/1992,205.68
21/09/1992,211.33
18/09/1992,215.43
17/09/1992,221.42
16/09/1992,224.02
15/09/1992,231.289
14/09/1992,235.06
11/09/1992,239.04
10/09/1992,242.78
09/09/1992,243.25
08/09/1992,246.49
07/09/1992,246.3
04/09/1992,245.96
03/09/1992,246.26
02/09/1992,246.7
01/09/1992,246.08
31/08/1992,244.74
28/08/1992,244.38
27/08/1992,247.08
26/08/1992,248.1
25/08/1992,247.872
24/08/1992,248.14
21/08/1992,246.38
20/08/1992,245.4
19/08/1992,244.97
18/08/1992,243.769
17/08/1992,241.917
14/08/1992,242.19
13/08/1992,245.17
12/08/1992,245.76
11/08/1992,246.75
10/08/1992,247
07/08/1992,246.25
06/08/1992,244.6
05/08/1992,242.85
04/08/1992,244.27
03/08/1992,244.66
31/07/1992,245.18
30/07/1992,245.73
29/07/1992,245.67
28/07/1992,245.98
27/07/1992,244.83
24/07/1992,242.62
23/07/1992,242.75
22/07/1992,241.46
21/07/1992,239.04
20/07/1992,239.3
17/07/1992,242.77
16/07/1992,243.02
15/07/1992,240.48
14/07/1992,240.19
13/07/1992,241.01
10/07/1992,240.79
09/07/1992,238.86
08/07/1992,239.88
07/07/1992,240.03
06/07/1992,237.51
03/07/1992,238.34
02/07/1992,239.52
01/07/1992,239
30/06/1992,239.36
29/06/1992,239.52
26/06/1992,238.01
25/06/1992,237.57
24/06/1992,237.73
23/06/1992,237.05
22/06/1992,236.69
19/06/1992,236.37
18/06/1992,236.377
17/06/1992,236.52
16/06/1992,235.38
15/06/1992,235.49
12/06/1992,234.23
11/06/1992,233.76
10/06/1992,232.612
09/06/1992,233.536
08/06/1992,233.535
05/06/1992,232.99
04/06/1992,231.803
03/06/1992,231.965
02/06/1992,231.16
01/06/1992,231.696
29/05/1992,233.481
28/05/1992,233.481
27/05/1992,234.082
26/05/1992,236.295
25/05/1992,234.632
22/05/1992,235.515
21/05/1992,236.63
20/05/1992,235.905
19/05/1992,237.416
18/05/1992,237.079
15/05/1992,236.239
14/05/1992,237.079
13/05/1992,237.247
12/05/1992,238.49
11/05/1992,238.663
08/05/1992,238.891
07/05/1992,237.248
06/05/1992,236.966
05/05/1992,237.473
04/05/1992,236.854
01/05/1992,238.095
30/04/1992,236.798
29/04/1992,236.518
28/04/1992,236.686
27/04/1992,238.435
24/04/1992,237.982
23/04/1992,237.925
22/04/1992,236.518
21/04/1992,234.907
20/04/1992,234.302
17/04/1992,234.192
16/04/1992,232.937
15/04/1992,234.412
14/04/1992,234.852
13/04/1992,234.577
10/04/1992,234.412
09/04/1992,231.535
08/04/1992,233.1
07/04/1992,232.992
06/04/1992,232.45
03/04/1992,232.504
02/04/1992,231.374
01/04/1992,232.288
31/03/1992,230.786
30/03/1992,231.107
27/03/1992,230.574
26/03/1992,230.947
25/03/1992,231.267
24/03/1992,230.044
23/03/1992,229.358
20/03/1992,228.415
19/03/1992,228.519
18/03/1992,228.728
17/03/1992,230.203
16/03/1992,230.627
13/03/1992,228.363
12/03/1992,230.84
11/03/1992,228.311
10/03/1992,228.258
